Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,011,Maine,Androscoggin County,Florida,Broward County,8,13,0,32,8,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,019,Maine,Androscoggin County,Florida,Clay County,0,23,4,8,-4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,031,Maine,Androscoggin County,Florida,Duval County,15,24,15,24,0,33,30,34,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,033,Maine,Androscoggin County,Florida,Escambia County,30,35,0,32,30,35,30,35,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,071,Maine,Androscoggin County,Florida,Lee County,0,23,9,13,-9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,086,Maine,Androscoggin County,Florida,Miami-Dade County,78,109,0,32,78,109,78,109,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,095,Maine,Androscoggin County,Florida,Orange County,0,23,49,81,-49,81,49,81,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,099,Maine,Androscoggin County,Florida,Palm Beach County,12,20,0,32,12,20,12,20,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,101,Maine,Androscoggin County,Florida,Pasco County,0,23,21,26,-21,26,21,26,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,103,Maine,Androscoggin County,Florida,Pinellas County,27,42,0,32,27,42,27,42,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,105,Maine,Androscoggin County,Florida,Polk County,98,150,0,32,98,150,98,150,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,115,Maine,Androscoggin County,Florida,Sarasota County,0,23,34,39,-34,39,34,39,,,,,,,,,,,,,,,,,,,,,,,,
023,001,012,127,Maine,Androscoggin County,Florida,Volusia County,24,43,16,24,8,49,40,49,,,,,,,,,,,,,,,,,,,,,,,,
023,001,013,025,Maine,Androscoggin County,Georgia,Brantley County,0,23,68,109,-68,109,68,109,,,,,,,,,,,,,,,,,,,,,,,,
023,001,013,089,Maine,Androscoggin County,Georgia,DeKalb County,0,23,8,13,-8,13,8,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,013,243,Maine,Androscoggin County,Georgia,Randolph County,10,18,0,19,10,18,10,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,017,043,Maine,Androscoggin County,Illinois,DuPage County,22,25,0,27,22,25,22,25,,,,,,,,,,,,,,,,,,,,,,,,
023,001,017,097,Maine,Androscoggin County,Illinois,Lake County,0,23,29,39,-29,39,29,39,,,,,,,,,,,,,,,,,,,,,,,,
023,001,018,003,Maine,Androscoggin County,Indiana,Allen County,0,23,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
023,001,018,089,Maine,Androscoggin County,Indiana,Lake County,0,23,6,11,-6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
023,001,018,091,Maine,Androscoggin County,Indiana,LaPorte County,4,9,0,27,4,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,
023,001,019,103,Maine,Androscoggin County,Iowa,Johnson County,0,23,3,4,-3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,
023,001,020,057,Maine,Androscoggin County,Kansas,Ford County,28,45,0,22,28,45,28,45,,,,,,,,,,,,,,,,,,,,,,,,
023,001,020,125,Maine,Androscoggin County,Kansas,Montgomery County,0,23,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
023,001,021,111,Maine,Androscoggin County,Kentucky,Jefferson County,0,23,32,50,-32,50,32,50,,,,,,,,,,,,,,,,,,,,,,,,
023,001,022,017,Maine,Androscoggin County,Louisiana,Caddo Parish,3,7,0,28,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
023,001,022,079,Maine,Androscoggin County,Louisiana,Rapides Parish,27,42,0,28,27,42,27,42,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,003,Maine,Androscoggin County,Maine,Aroostook County,45,53,49,40,-4,69,94,65,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,005,Maine,Androscoggin County,Maine,Cumberland County,969,299,"1,315",424,-346,499,"2,284",538,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,007,Maine,Androscoggin County,Maine,Franklin County,284,156,292,234,-8,289,576,273,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,009,Maine,Androscoggin County,Maine,Hancock County,5,7,18,21,-13,22,23,22,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,011,Maine,Androscoggin County,Maine,Kennebec County,504,183,401,188,103,281,905,242,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,013,Maine,Androscoggin County,Maine,Knox County,216,204,39,31,177,200,255,212,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,015,Maine,Androscoggin County,Maine,Lincoln County,38,33,43,46,-5,56,81,58,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,017,Maine,Androscoggin County,Maine,Oxford County,640,193,607,214,33,301,"1,247",274,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,019,Maine,Androscoggin County,Maine,Penobscot County,296,183,347,135,-51,216,643,239,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,021,Maine,Androscoggin County,Maine,Piscataquis County,11,17,2,4,9,18,13,17,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,023,Maine,Androscoggin County,Maine,Sagadahoc County,239,186,352,170,-113,237,591,266,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,025,Maine,Androscoggin County,Maine,Somerset County,108,56,71,62,37,83,179,83,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,027,Maine,Androscoggin County,Maine,Waldo County,163,243,0,21,163,243,163,243,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,029,Maine,Androscoggin County,Maine,Washington County,17,26,20,15,-3,31,37,29,,,,,,,,,,,,,,,,,,,,,,,,
023,001,023,031,Maine,Androscoggin County,Maine,York County,99,54,182,107,-83,124,281,116,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,003,Maine,Androscoggin County,Maryland,Anne Arundel County,0,23,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,005,Maine,Androscoggin County,Maryland,Baltimore County,11,19,11,17,0,25,22,25,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,009,Maine,Androscoggin County,Maryland,Calvert County,6,8,71,119,-65,119,77,120,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,021,Maine,Androscoggin County,Maryland,Frederick County,0,23,6,13,-6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,027,Maine,Androscoggin County,Maryland,Howard County,0,23,17,27,-17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,037,Maine,Androscoggin County,Maryland,St. Mary's County,0,23,24,39,-24,39,24,39,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,045,Maine,Androscoggin County,Maryland,Wicomico County,0,23,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
023,001,024,510,Maine,Androscoggin County,Maryland,Baltimore city,0,23,9,19,-9,19,9,19,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,009,Maine,Androscoggin County,Massachusetts,Essex County,13,17,21,30,-8,38,34,31,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,011,Maine,Androscoggin County,Massachusetts,Franklin County,0,23,20,27,-20,27,20,27,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,013,Maine,Androscoggin County,Massachusetts,Hampden County,4,8,0,29,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,017,Maine,Androscoggin County,Massachusetts,Middlesex County,94,88,61,67,33,109,155,111,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,021,Maine,Androscoggin County,Massachusetts,Norfolk County,25,33,27,25,-2,40,52,41,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,023,Maine,Androscoggin County,Massachusetts,Plymouth County,0,23,10,19,-10,19,10,19,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,025,Maine,Androscoggin County,Massachusetts,Suffolk County,17,23,58,52,-41,56,75,57,,,,,,,,,,,,,,,,,,,,,,,,
023,001,025,027,Maine,Androscoggin County,Massachusetts,Worcester County,19,22,16,22,3,32,35,31,,,,,,,,,,,,,,,,,,,,,,,,
023,001,026,033,Maine,Androscoggin County,Michigan,Chippewa County,0,23,13,21,-13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
023,001,026,073,Maine,Androscoggin County,Michigan,Isabella County,0,23,13,20,-13,20,13,20,,,,,,,,,,,,,,,,,,,,,,,,
023,001,026,075,Maine,Androscoggin County,Michigan,Jackson County,0,23,8,11,-8,11,8,11,,,,,,,,,,,,,,,,,,,,,,,,
023,001,026,125,Maine,Androscoggin County,Michigan,Oakland County,11,16,0,24,11,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,
023,001,027,053,Maine,Androscoggin County,Minnesota,Hennepin County,2,5,30,47,-28,47,32,47,,,,,,,,,,,,,,,,,,,,,,,,
023,001,028,047,Maine,Androscoggin County,Mississippi,Harrison County,0,23,18,29,-18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
023,001,029,019,Maine,Androscoggin County,Missouri,Boone County,0,23,44,73,-44,73,44,73,,,,,,,,,,,,,,,,,,,,,,,,
023,001,029,510,Maine,Androscoggin County,Missouri,St. Louis city,0,23,11,16,-11,16,11,16,,,,,,,,,,,,,,,,,,,,,,,,
023,001,030,013,Maine,Androscoggin County,Montana,Cascade County,24,37,0,23,24,37,24,37,,,,,,,,,,,,,,,,,,,,,,,,
023,001,032,003,Maine,Androscoggin County,Nevada,Clark County,0,23,35,57,-35,57,35,57,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,003,Maine,Androscoggin County,New Hampshire,Carroll County,0,23,3,8,-3,8,3,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,009,Maine,Androscoggin County,New Hampshire,Grafton County,0,23,20,27,-20,27,20,27,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,011,Maine,Androscoggin County,New Hampshire,Hillsborough County,16,32,12,17,4,36,28,37,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,013,Maine,Androscoggin County,New Hampshire,Merrimack County,7,11,7,12,0,16,14,16,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,015,Maine,Androscoggin County,New Hampshire,Rockingham County,15,20,36,32,-21,38,51,37,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,017,Maine,Androscoggin County,New Hampshire,Strafford County,0,23,29,38,-29,38,29,38,,,,,,,,,,,,,,,,,,,,,,,,
023,001,033,019,Maine,Androscoggin County,New Hampshire,Sullivan County,28,50,5,9,23,53,33,49,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,003,Maine,Androscoggin County,New Jersey,Bergen County,15,18,0,28,15,18,15,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,005,Maine,Androscoggin County,New Jersey,Burlington County,0,23,18,29,-18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,025,Maine,Androscoggin County,New Jersey,Monmouth County,17,27,0,28,17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,035,Maine,Androscoggin County,New Jersey,Somerset County,4,8,0,28,4,8,4,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,039,Maine,Androscoggin County,New Jersey,Union County,8,14,0,28,8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
023,001,034,041,Maine,Androscoggin County,New Jersey,Warren County,17,25,0,28,17,25,17,25,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,029,Maine,Androscoggin County,New York,Erie County,5,9,0,28,5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,045,Maine,Androscoggin County,New York,Jefferson County,0,23,31,45,-31,45,31,45,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,047,Maine,Androscoggin County,New York,Kings County,13,15,0,28,13,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,061,Maine,Androscoggin County,New York,New York County,13,16,24,39,-11,42,37,43,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,081,Maine,Androscoggin County,New York,Queens County,13,21,0,28,13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,089,Maine,Androscoggin County,New York,St. Lawrence County,54,85,0,28,54,85,54,85,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,091,Maine,Androscoggin County,New York,Saratoga County,0,23,12,20,-12,20,12,20,,,,,,,,,,,,,,,,,,,,,,,,
023,001,036,119,Maine,Androscoggin County,New York,Westchester County,5,11,0,28,5,11,5,11,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,025,Maine,Androscoggin County,North Carolina,Cabarrus County,5,8,0,29,5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,051,Maine,Androscoggin County,North Carolina,Cumberland County,0,23,82,129,-82,129,82,129,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,067,Maine,Androscoggin County,North Carolina,Forsyth County,0,23,35,59,-35,59,35,59,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,133,Maine,Androscoggin County,North Carolina,Onslow County,0,23,30,31,-30,31,30,31,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,153,Maine,Androscoggin County,North Carolina,Richmond County,4,7,0,26,4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
023,001,037,167,Maine,Androscoggin County,North Carolina,Stanly County,0,23,23,27,-23,27,23,27,,,,,,,,,,,,,,,,,,,,,,,,
023,001,038,101,Maine,Androscoggin County,North Dakota,Ward County,11,17,3,8,8,19,14,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,039,033,Maine,Androscoggin County,Ohio,Crawford County,3,8,0,24,3,8,3,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,039,035,Maine,Androscoggin County,Ohio,Cuyahoga County,0,23,5,8,-5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,039,089,Maine,Androscoggin County,Ohio,Licking County,0,23,7,13,-7,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,039,113,Maine,Androscoggin County,Ohio,Montgomery County,0,23,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
023,001,040,065,Maine,Androscoggin County,Oklahoma,Jackson County,20,32,0,18,20,32,20,32,,,,,,,,,,,,,,,,,,,,,,,,
023,001,041,007,Maine,Androscoggin County,Oregon,Clatsop County,21,32,0,25,21,32,21,32,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,003,Maine,Androscoggin County,Pennsylvania,Allegheny County,0,23,12,18,-12,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,017,Maine,Androscoggin County,Pennsylvania,Bucks County,11,23,0,24,11,23,11,23,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,019,Maine,Androscoggin County,Pennsylvania,Butler County,2,5,0,24,2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,041,Maine,Androscoggin County,Pennsylvania,Cumberland County,15,23,0,24,15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,045,Maine,Androscoggin County,Pennsylvania,Delaware County,0,23,24,30,-24,30,24,30,,,,,,,,,,,,,,,,,,,,,,,,
023,001,042,119,Maine,Androscoggin County,Pennsylvania,Union County,17,28,0,22,17,28,17,28,,,,,,,,,,,,,,,,,,,,,,,,
023,001,044,003,Maine,Androscoggin County,Rhode Island,Kent County,24,35,0,30,24,35,24,35,,,,,,,,,,,,,,,,,,,,,,,,
023,001,044,007,Maine,Androscoggin County,Rhode Island,Providence County,111,85,13,23,98,89,124,87,,,,,,,,,,,,,,,,,,,,,,,,
023,001,044,009,Maine,Androscoggin County,Rhode Island,Washington County,0,23,11,20,-11,20,11,20,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,015,Maine,Androscoggin County,South Carolina,Berkeley County,20,31,0,30,20,31,20,31,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,019,Maine,Androscoggin County,South Carolina,Charleston County,0,23,7,10,-7,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,037,Maine,Androscoggin County,South Carolina,Edgefield County,0,23,10,18,-10,18,10,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,045,Maine,Androscoggin County,South Carolina,Greenville County,0,23,11,13,-11,13,11,13,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,051,Maine,Androscoggin County,South Carolina,Horry County,11,19,4,9,7,21,15,21,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,063,Maine,Androscoggin County,South Carolina,Lexington County,0,23,4,9,-4,9,4,9,,,,,,,,,,,,,,,,,,,,,,,,
023,001,045,091,Maine,Androscoggin County,South Carolina,York County,0,23,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
023,001,047,065,Maine,Androscoggin County,Tennessee,Hamilton County,3,6,0,29,3,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,
023,001,047,093,Maine,Androscoggin County,Tennessee,Knox County,6,9,0,29,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
023,001,047,157,Maine,Androscoggin County,Tennessee,Shelby County,1,3,0,29,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,027,Maine,Androscoggin County,Texas,Bell County,0,23,5,8,-5,8,5,8,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,039,Maine,Androscoggin County,Texas,Brazoria County,0,23,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,061,Maine,Androscoggin County,Texas,Cameron County,4,6,0,30,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,099,Maine,Androscoggin County,Texas,Coryell County,27,42,0,30,27,42,27,42,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,113,Maine,Androscoggin County,Texas,Dallas County,25,31,0,30,25,31,25,31,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,135,Maine,Androscoggin County,Texas,Ector County,0,23,6,9,-6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,339,Maine,Androscoggin County,Texas,Montgomery County,0,23,59,92,-59,92,59,92,,,,,,,,,,,,,,,,,,,,,,,,
023,001,048,491,Maine,Androscoggin County,Texas,Williamson County,0,23,8,14,-8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
023,001,050,005,Maine,Androscoggin County,Vermont,Caledonia County,7,12,0,20,7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
023,001,050,023,Maine,Androscoggin County,Vermont,Washington County,0,23,13,18,-13,18,13,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,050,027,Maine,Androscoggin County,Vermont,Windsor County,40,36,0,22,40,36,40,36,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,029,Maine,Androscoggin County,Virginia,Buckingham County,15,24,0,19,15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,069,Maine,Androscoggin County,Virginia,Frederick County,0,23,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,093,Maine,Androscoggin County,Virginia,Isle of Wight County,0,23,11,19,-11,19,11,19,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,147,Maine,Androscoggin County,Virginia,Prince Edward County,0,23,3,6,-3,6,3,6,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,199,Maine,Androscoggin County,Virginia,York County,12,18,0,29,12,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,660,Maine,Androscoggin County,Virginia,Harrisonburg city,0,23,21,26,-21,26,21,26,,,,,,,,,,,,,,,,,,,,,,,,
023,001,051,810,Maine,Androscoggin County,Virginia,Virginia Beach city,0,23,125,152,-125,152,125,152,,,,,,,,,,,,,,,,,,,,,,,,
023,001,053,005,Maine,Androscoggin County,Washington,Benton County,0,23,99,140,-99,140,99,140,,,,,,,,,,,,,,,,,,,,,,,,
023,001,053,033,Maine,Androscoggin County,Washington,King County,18,20,0,28,18,20,18,20,,,,,,,,,,,,,,,,,,,,,,,,
023,001,053,071,Maine,Androscoggin County,Washington,Walla Walla County,0,23,12,17,-12,17,12,17,,,,,,,,,,,,,,,,,,,,,,,,
023,001,054,039,Maine,Androscoggin County,West Virginia,Kanawha County,27,42,0,27,27,42,27,42,,,,,,,,,,,,,,,,,,,,,,,,
023,001,055,055,Maine,Androscoggin County,Wisconsin,Jefferson County,0,23,2,5,-2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
023,001,056,033,Maine,Androscoggin County,Wyoming,Sheridan County,0,23,20,34,-20,34,20,34,,,,,,,,,,,,,,,,,,,,,,,,
023,001,072,079,Maine,Androscoggin County,Puerto Rico,Lajas Municipio,1,2,0,24,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
023,001,AFR,000,Maine,Androscoggin County,Africa,-,28,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,001,ASI,000,Maine,Androscoggin County,Asia,-,80,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,001,CAM,000,Maine,Androscoggin County,Central America,-,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,001,EUR,000,Maine,Androscoggin County,Europe,-,118,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
023,003,001,045,Maine,Aroostook County,Alabama,Dale County,20,23,0,24,20,23,20,23,,,,,,,,,,,,,,,,,,,,,,,,
023,003,001,111,Maine,Aroostook County,Alabama,Randolph County,12,25,0,21,12,25,12,25,,,,,,,,,,,,,,,,,,,,,,,,
023,003,001,127,Maine,Aroostook County,Alabama,Walker County,4,6,0,27,4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
023,003,002,050,Maine,Aroostook County,Alaska,Bethel Census Area,0,23,5,7,-5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
023,003,002,090,Maine,Aroostook County,Alaska,Fairbanks North Star Borough,0,23,6,9,-6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
023,003,004,003,Maine,Aroostook County,Arizona,Cochise County,6,9,0,30,6,9,6,9,,,,,,,,,,,,,,,,,,,,,,,,
023,003,004,019,Maine,Aroostook County,Arizona,Pima County,2,3,0,30,2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
023,003,006,019,Maine,Aroostook County,California,Fresno County,0,23,4,6,-4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
023,003,006,037,Maine,Aroostook County,California,Los Angeles County,18,26,0,29,18,26,18,26,,,,,,,,,,,,,,,,,,,,,,,,
023,003,006,073,Maine,Aroostook County,California,San Diego County,60,82,0,29,60,82,60,82,,,,,,,,,,,,,,,,,,,,,,,,
023,003,006,077,Maine,Aroostook County,California,San Joaquin County,0,23,22,28,-22,28,22,28,,,,,,,,,,,,,,,,,,,,,,,,
