Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
009,001,005,119,Connecticut,Fairfield County,Arkansas,Pulaski County,21,33,0,28,21,33,21,33,,,,,,,,,,,,,,,,,,,,,,,,
009,001,005,143,Connecticut,Fairfield County,Arkansas,Washington County,10,17,193,263,-183,264,203,263,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,001,Connecticut,Fairfield County,California,Alameda County,0,28,87,53,-87,53,87,53,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,013,Connecticut,Fairfield County,California,Contra Costa County,0,28,32,52,-32,52,32,52,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,019,Connecticut,Fairfield County,California,Fresno County,0,28,58,84,-58,84,58,84,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,029,Connecticut,Fairfield County,California,Kern County,9,18,0,29,9,18,9,18,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,037,Connecticut,Fairfield County,California,Los Angeles County,409,225,414,160,-5,286,823,265,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,041,Connecticut,Fairfield County,California,Marin County,0,28,143,132,-143,132,143,132,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,053,Connecticut,Fairfield County,California,Monterey County,0,28,11,19,-11,19,11,19,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,059,Connecticut,Fairfield County,California,Orange County,128,139,163,105,-35,179,291,170,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,065,Connecticut,Fairfield County,California,Riverside County,0,28,27,34,-27,34,27,34,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,071,Connecticut,Fairfield County,California,San Bernardino County,0,28,94,90,-94,90,94,90,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,073,Connecticut,Fairfield County,California,San Diego County,102,70,262,137,-160,159,364,148,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,075,Connecticut,Fairfield County,California,San Francisco County,125,95,93,101,32,138,218,139,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,077,Connecticut,Fairfield County,California,San Joaquin County,0,28,39,59,-39,59,39,59,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,081,Connecticut,Fairfield County,California,San Mateo County,50,64,78,72,-28,94,128,99,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,083,Connecticut,Fairfield County,California,Santa Barbara County,0,28,41,53,-41,53,41,53,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,085,Connecticut,Fairfield County,California,Santa Clara County,18,27,63,71,-45,76,81,76,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,097,Connecticut,Fairfield County,California,Sonoma County,0,28,34,55,-34,55,34,55,,,,,,,,,,,,,,,,,,,,,,,,
009,001,006,111,Connecticut,Fairfield County,California,Ventura County,30,44,10,15,20,46,40,47,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,001,Connecticut,Fairfield County,Colorado,Adams County,41,68,9,17,32,68,50,72,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,005,Connecticut,Fairfield County,Colorado,Arapahoe County,79,71,0,28,79,71,79,71,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,013,Connecticut,Fairfield County,Colorado,Boulder County,11,18,154,101,-143,102,165,103,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,031,Connecticut,Fairfield County,Colorado,Denver County,41,40,31,36,10,55,72,53,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,037,Connecticut,Fairfield County,Colorado,Eagle County,0,28,40,43,-40,43,40,43,,,,,,,,,,,,,,,,,,,,,,,,
009,001,008,041,Connecticut,Fairfield County,Colorado,El Paso County,0,28,155,106,-155,106,155,106,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,003,Connecticut,Fairfield County,Connecticut,Hartford County,"1,313",335,"2,089",361,-776,459,"3,402",524,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,005,Connecticut,Fairfield County,Connecticut,Litchfield County,805,251,"1,082",288,-277,375,"1,887",389,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,007,Connecticut,Fairfield County,Connecticut,Middlesex County,233,126,535,232,-302,283,768,243,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,009,Connecticut,Fairfield County,Connecticut,New Haven County,"4,616",809,"5,872",812,"-1,256","1,254","10,488","1,027",,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,011,Connecticut,Fairfield County,Connecticut,New London County,269,166,774,161,-505,220,"1,043",243,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,013,Connecticut,Fairfield County,Connecticut,Tolland County,271,136,"1,336",247,"-1,065",284,"1,607",279,,,,,,,,,,,,,,,,,,,,,,,,
009,001,009,015,Connecticut,Fairfield County,Connecticut,Windham County,276,212,352,150,-76,271,628,249,,,,,,,,,,,,,,,,,,,,,,,,
009,001,010,003,Connecticut,Fairfield County,Delaware,New Castle County,75,104,160,95,-85,150,235,131,,,,,,,,,,,,,,,,,,,,,,,,
009,001,010,005,Connecticut,Fairfield County,Delaware,Sussex County,0,28,22,27,-22,27,22,27,,,,,,,,,,,,,,,,,,,,,,,,
009,001,011,001,Connecticut,Fairfield County,District of Columbia,District of Columbia,78,53,411,134,-333,142,489,146,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,001,Connecticut,Fairfield County,Florida,Alachua County,0,28,77,97,-77,97,77,97,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,009,Connecticut,Fairfield County,Florida,Brevard County,122,80,30,34,92,91,152,83,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,011,Connecticut,Fairfield County,Florida,Broward County,149,122,266,194,-117,232,415,227,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,017,Connecticut,Fairfield County,Florida,Citrus County,9,17,118,169,-109,171,127,169,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,021,Connecticut,Fairfield County,Florida,Collier County,0,28,97,68,-97,68,97,68,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,031,Connecticut,Fairfield County,Florida,Duval County,22,29,26,42,-4,53,48,49,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,033,Connecticut,Fairfield County,Florida,Escambia County,0,28,26,31,-26,31,26,31,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,035,Connecticut,Fairfield County,Florida,Flagler County,31,45,9,17,22,47,40,49,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,053,Connecticut,Fairfield County,Florida,Hernando County,29,44,0,32,29,44,29,44,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,057,Connecticut,Fairfield County,Florida,Hillsborough County,55,75,170,140,-115,158,225,161,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,061,Connecticut,Fairfield County,Florida,Indian River County,126,109,108,83,18,154,234,116,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,069,Connecticut,Fairfield County,Florida,Lake County,0,28,50,55,-50,55,50,55,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,071,Connecticut,Fairfield County,Florida,Lee County,34,35,98,89,-64,97,132,94,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,073,Connecticut,Fairfield County,Florida,Leon County,20,30,0,32,20,30,20,30,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,075,Connecticut,Fairfield County,Florida,Levy County,0,28,71,98,-71,98,71,98,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,085,Connecticut,Fairfield County,Florida,Martin County,19,31,178,154,-159,158,197,156,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,086,Connecticut,Fairfield County,Florida,Miami-Dade County,149,110,120,100,29,147,269,150,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,087,Connecticut,Fairfield County,Florida,Monroe County,17,27,5,8,12,28,22,28,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,091,Connecticut,Fairfield County,Florida,Okaloosa County,0,28,10,18,-10,18,10,18,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,095,Connecticut,Fairfield County,Florida,Orange County,48,56,40,33,8,66,88,63,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,097,Connecticut,Fairfield County,Florida,Osceola County,127,130,112,139,15,180,239,200,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,099,Connecticut,Fairfield County,Florida,Palm Beach County,141,92,417,232,-276,254,558,246,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,101,Connecticut,Fairfield County,Florida,Pasco County,0,28,102,90,-102,90,102,90,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,103,Connecticut,Fairfield County,Florida,Pinellas County,43,43,70,58,-27,75,113,69,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,109,Connecticut,Fairfield County,Florida,St. Johns County,21,32,0,32,21,32,21,32,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,111,Connecticut,Fairfield County,Florida,St. Lucie County,0,28,12,21,-12,21,12,21,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,113,Connecticut,Fairfield County,Florida,Santa Rosa County,0,28,14,17,-14,17,14,17,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,115,Connecticut,Fairfield County,Florida,Sarasota County,29,39,195,179,-166,162,224,202,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,117,Connecticut,Fairfield County,Florida,Seminole County,37,43,22,62,15,71,59,79,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,119,Connecticut,Fairfield County,Florida,Sumter County,0,28,28,37,-28,37,28,37,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,127,Connecticut,Fairfield County,Florida,Volusia County,34,51,26,34,8,61,60,61,,,,,,,,,,,,,,,,,,,,,,,,
009,001,012,129,Connecticut,Fairfield County,Florida,Wakulla County,0,28,7,14,-7,14,7,14,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,051,Connecticut,Fairfield County,Georgia,Chatham County,58,90,29,35,29,100,87,93,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,053,Connecticut,Fairfield County,Georgia,Chattahoochee County,0,28,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,059,Connecticut,Fairfield County,Georgia,Clarke County,9,16,0,31,9,16,9,16,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,067,Connecticut,Fairfield County,Georgia,Cobb County,15,22,116,91,-101,94,131,94,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,089,Connecticut,Fairfield County,Georgia,DeKalb County,16,28,26,26,-10,38,42,39,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,107,Connecticut,Fairfield County,Georgia,Emanuel County,8,16,0,25,8,16,8,16,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,113,Connecticut,Fairfield County,Georgia,Fayette County,22,33,0,31,22,33,22,33,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,117,Connecticut,Fairfield County,Georgia,Forsyth County,0,28,16,33,-16,33,16,33,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,121,Connecticut,Fairfield County,Georgia,Fulton County,0,28,189,146,-189,146,189,146,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,135,Connecticut,Fairfield County,Georgia,Gwinnett County,21,27,11,17,10,31,32,32,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,139,Connecticut,Fairfield County,Georgia,Hall County,0,28,11,17,-11,17,11,17,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,151,Connecticut,Fairfield County,Georgia,Henry County,0,28,60,94,-60,94,60,94,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,153,Connecticut,Fairfield County,Georgia,Houston County,0,28,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,175,Connecticut,Fairfield County,Georgia,Laurens County,9,14,0,28,9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,179,Connecticut,Fairfield County,Georgia,Liberty County,0,28,64,50,-64,50,64,50,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,189,Connecticut,Fairfield County,Georgia,McDuffie County,43,69,0,25,43,69,43,69,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,215,Connecticut,Fairfield County,Georgia,Muscogee County,27,41,42,42,-15,54,69,63,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,217,Connecticut,Fairfield County,Georgia,Newton County,0,28,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,225,Connecticut,Fairfield County,Georgia,Peach County,0,28,4,10,-4,10,4,10,,,,,,,,,,,,,,,,,,,,,,,,
009,001,013,247,Connecticut,Fairfield County,Georgia,Rockdale County,0,28,22,35,-22,35,22,35,,,,,,,,,,,,,,,,,,,,,,,,
009,001,015,001,Connecticut,Fairfield County,Hawaii,Hawaii County,30,35,24,29,6,44,54,46,,,,,,,,,,,,,,,,,,,,,,,,
009,001,015,003,Connecticut,Fairfield County,Hawaii,Honolulu County,26,39,21,31,5,53,47,47,,,,,,,,,,,,,,,,,,,,,,,,
009,001,016,001,Connecticut,Fairfield County,Idaho,Ada County,0,28,37,59,-37,59,37,59,,,,,,,,,,,,,,,,,,,,,,,,
009,001,016,019,Connecticut,Fairfield County,Idaho,Bonneville County,0,28,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
009,001,016,065,Connecticut,Fairfield County,Idaho,Madison County,0,28,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,019,Connecticut,Fairfield County,Illinois,Champaign County,0,28,27,43,-27,43,27,43,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,031,Connecticut,Fairfield County,Illinois,Cook County,496,263,259,164,237,315,755,305,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,043,Connecticut,Fairfield County,Illinois,DuPage County,89,89,104,100,-15,138,193,129,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,063,Connecticut,Fairfield County,Illinois,Grundy County,9,15,0,27,9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,097,Connecticut,Fairfield County,Illinois,Lake County,27,40,63,66,-36,81,90,73,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,117,Connecticut,Fairfield County,Illinois,Macoupin County,0,28,20,30,-20,30,20,30,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,197,Connecticut,Fairfield County,Illinois,Will County,104,110,57,89,47,141,161,142,,,,,,,,,,,,,,,,,,,,,,,,
009,001,017,201,Connecticut,Fairfield County,Illinois,Winnebago County,0,28,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,057,Connecticut,Fairfield County,Indiana,Hamilton County,0,28,69,77,-69,77,69,77,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,081,Connecticut,Fairfield County,Indiana,Johnson County,0,28,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,097,Connecticut,Fairfield County,Indiana,Marion County,0,28,28,34,-28,34,28,34,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,105,Connecticut,Fairfield County,Indiana,Monroe County,0,28,34,35,-34,35,34,35,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,109,Connecticut,Fairfield County,Indiana,Morgan County,11,19,0,27,11,19,11,19,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,141,Connecticut,Fairfield County,Indiana,St. Joseph County,0,28,75,44,-75,44,75,44,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,163,Connecticut,Fairfield County,Indiana,Vanderburgh County,70,79,0,27,70,79,70,79,,,,,,,,,,,,,,,,,,,,,,,,
009,001,018,177,Connecticut,Fairfield County,Indiana,Wayne County,0,28,6,11,-6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
009,001,019,181,Connecticut,Fairfield County,Iowa,Warren County,0,28,15,23,-15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
009,001,019,195,Connecticut,Fairfield County,Iowa,Worth County,6,13,0,14,6,13,6,13,,,,,,,,,,,,,,,,,,,,,,,,
009,001,020,045,Connecticut,Fairfield County,Kansas,Douglas County,20,30,45,72,-25,78,65,77,,,,,,,,,,,,,,,,,,,,,,,,
009,001,020,091,Connecticut,Fairfield County,Kansas,Johnson County,27,41,0,24,27,41,27,41,,,,,,,,,,,,,,,,,,,,,,,,
009,001,020,173,Connecticut,Fairfield County,Kansas,Sedgwick County,4,10,7,13,-3,17,11,16,,,,,,,,,,,,,,,,,,,,,,,,
009,001,021,035,Connecticut,Fairfield County,Kentucky,Calloway County,20,33,0,24,20,33,20,33,,,,,,,,,,,,,,,,,,,,,,,,
009,001,021,067,Connecticut,Fairfield County,Kentucky,Fayette County,0,28,8,14,-8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
009,001,021,093,Connecticut,Fairfield County,Kentucky,Hardin County,0,28,16,23,-16,23,16,23,,,,,,,,,,,,,,,,,,,,,,,,
009,001,021,111,Connecticut,Fairfield County,Kentucky,Jefferson County,9,14,0,27,9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
009,001,021,209,Connecticut,Fairfield County,Kentucky,Scott County,0,28,5,9,-5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
009,001,022,017,Connecticut,Fairfield County,Louisiana,Caddo Parish,9,18,0,28,9,18,9,18,,,,,,,,,,,,,,,,,,,,,,,,
009,001,022,051,Connecticut,Fairfield County,Louisiana,Jefferson Parish,226,199,0,28,226,199,226,199,,,,,,,,,,,,,,,,,,,,,,,,
009,001,022,059,Connecticut,Fairfield County,Louisiana,La Salle Parish,0,28,2,3,-2,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,
009,001,022,071,Connecticut,Fairfield County,Louisiana,Orleans Parish,23,25,7,12,16,27,30,27,,,,,,,,,,,,,,,,,,,,,,,,
009,001,022,103,Connecticut,Fairfield County,Louisiana,St. Tammany Parish,15,18,5,11,10,20,20,21,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,001,Connecticut,Fairfield County,Maine,Androscoggin County,22,36,35,33,-13,50,57,49,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,003,Connecticut,Fairfield County,Maine,Aroostook County,0,28,9,15,-9,15,9,15,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,005,Connecticut,Fairfield County,Maine,Cumberland County,61,73,62,57,-1,94,123,91,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,007,Connecticut,Fairfield County,Maine,Franklin County,0,28,2,5,-2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,009,Connecticut,Fairfield County,Maine,Hancock County,0,28,13,26,-13,26,13,26,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,011,Connecticut,Fairfield County,Maine,Kennebec County,0,28,5,9,-5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,013,Connecticut,Fairfield County,Maine,Knox County,0,28,2,4,-2,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,017,Connecticut,Fairfield County,Maine,Oxford County,28,44,43,66,-15,66,71,91,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,019,Connecticut,Fairfield County,Maine,Penobscot County,8,16,100,63,-92,61,108,68,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,021,Connecticut,Fairfield County,Maine,Piscataquis County,0,28,9,13,-9,13,9,13,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,027,Connecticut,Fairfield County,Maine,Waldo County,0,28,8,10,-8,10,8,10,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,029,Connecticut,Fairfield County,Maine,Washington County,0,28,1,2,-1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,
009,001,023,031,Connecticut,Fairfield County,Maine,York County,57,69,138,132,-81,148,195,150,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,001,Connecticut,Fairfield County,Maryland,Allegany County,0,28,7,12,-7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,003,Connecticut,Fairfield County,Maryland,Anne Arundel County,0,28,6,11,-6,11,6,11,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,005,Connecticut,Fairfield County,Maryland,Baltimore County,47,76,0,29,47,76,47,76,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,009,Connecticut,Fairfield County,Maryland,Calvert County,16,37,0,29,16,37,16,37,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,021,Connecticut,Fairfield County,Maryland,Frederick County,0,28,13,15,-13,15,13,15,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,027,Connecticut,Fairfield County,Maryland,Howard County,0,28,33,52,-33,52,33,52,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,029,Connecticut,Fairfield County,Maryland,Kent County,14,22,0,19,14,22,14,22,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,031,Connecticut,Fairfield County,Maryland,Montgomery County,285,344,0,29,285,344,285,344,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,033,Connecticut,Fairfield County,Maryland,Prince George's County,80,53,94,69,-14,86,174,88,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,041,Connecticut,Fairfield County,Maryland,Talbot County,0,28,10,17,-10,17,10,17,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,043,Connecticut,Fairfield County,Maryland,Washington County,28,43,0,29,28,43,28,43,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,045,Connecticut,Fairfield County,Maryland,Wicomico County,32,50,13,20,19,53,45,54,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,047,Connecticut,Fairfield County,Maryland,Worcester County,0,28,28,45,-28,45,28,45,,,,,,,,,,,,,,,,,,,,,,,,
009,001,024,510,Connecticut,Fairfield County,Maryland,Baltimore city,13,19,83,62,-70,68,96,62,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,001,Connecticut,Fairfield County,Massachusetts,Barnstable County,44,49,86,70,-42,82,130,89,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,003,Connecticut,Fairfield County,Massachusetts,Berkshire County,22,24,0,29,22,24,22,24,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,005,Connecticut,Fairfield County,Massachusetts,Bristol County,25,29,43,43,-18,52,68,51,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,009,Connecticut,Fairfield County,Massachusetts,Essex County,30,31,78,52,-48,70,108,50,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,011,Connecticut,Fairfield County,Massachusetts,Franklin County,0,28,12,20,-12,20,12,20,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,013,Connecticut,Fairfield County,Massachusetts,Hampden County,135,86,13,18,122,89,148,87,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,015,Connecticut,Fairfield County,Massachusetts,Hampshire County,78,49,195,88,-117,100,273,102,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,017,Connecticut,Fairfield County,Massachusetts,Middlesex County,310,175,394,156,-84,237,704,232,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,019,Connecticut,Fairfield County,Massachusetts,Nantucket County,0,28,7,11,-7,11,7,11,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,021,Connecticut,Fairfield County,Massachusetts,Norfolk County,169,107,166,104,3,140,335,158,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,023,Connecticut,Fairfield County,Massachusetts,Plymouth County,45,52,32,37,13,63,77,65,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,025,Connecticut,Fairfield County,Massachusetts,Suffolk County,295,144,493,173,-198,250,788,197,,,,,,,,,,,,,,,,,,,,,,,,
009,001,025,027,Connecticut,Fairfield County,Massachusetts,Worcester County,159,82,175,73,-16,120,334,98,,,,,,,,,,,,,,,,,,,,,,,,
009,001,026,029,Connecticut,Fairfield County,Michigan,Charlevoix County,0,28,2,5,-2,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,
009,001,026,065,Connecticut,Fairfield County,Michigan,Ingham County,0,28,20,28,-20,28,20,28,,,,,,,,,,,,,,,,,,,,,,,,
009,001,026,081,Connecticut,Fairfield County,Michigan,Kent County,40,62,27,30,13,69,67,69,,,,,,,,,,,,,,,,,,,,,,,,
009,001,026,125,Connecticut,Fairfield County,Michigan,Oakland County,53,62,30,48,23,79,83,78,,,,,,,,,,,,,,,,,,,,,,,,
