Table with column headers in rows 2 through 4.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State Code of Geography A,FIPS County Code of Geography A,State/U.S. Island Area/Foreign Region Code of Geography B,FIPS County Code of Geography B,State Name of Geography A,County Name of Geography A,State/U.S. Island Area/Foreign Region of Geography B,County Name of Geography B,Flow from Geography B to Geography A,,Counterflow from Geography A to Geography B1,,Net Migration from Geography B to Geography A1,,Gross Migration between Geography A and Geography B1,,,,,,,,,,,,,,,,,,,,,,,,,
016,001,002,122,Idaho,Ada County,Alaska,Kenai Peninsula Borough,10,20,5,7,5,22,15,21,,,,,,,,,,,,,,,,,,,,,,,,
016,001,002,150,Idaho,Ada County,Alaska,Kodiak Island Borough,262,236,0,15,262,236,262,236,,,,,,,,,,,,,,,,,,,,,,,,
016,001,002,164,Idaho,Ada County,Alaska,Lake and Peninsula Borough,0,27,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
016,001,002,170,Idaho,Ada County,Alaska,Matanuska-Susitna Borough,343,270,23,25,320,269,366,273,,,,,,,,,,,,,,,,,,,,,,,,
016,001,002,220,Idaho,Ada County,Alaska,Sitka City and Borough,0,27,6,12,-6,12,6,12,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,003,Idaho,Ada County,Arizona,Cochise County,118,184,36,46,82,188,154,191,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,012,Idaho,Ada County,Arizona,La Paz County,0,27,15,25,-15,25,15,25,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,013,Idaho,Ada County,Arizona,Maricopa County,316,177,590,279,-274,316,906,344,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,015,Idaho,Ada County,Arizona,Mohave County,117,161,0,30,117,161,117,161,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,017,Idaho,Ada County,Arizona,Navajo County,3,7,0,30,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,019,Idaho,Ada County,Arizona,Pima County,33,54,71,69,-38,88,104,87,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,021,Idaho,Ada County,Arizona,Pinal County,15,26,0,30,15,26,15,26,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,025,Idaho,Ada County,Arizona,Yavapai County,21,25,49,80,-28,85,70,82,,,,,,,,,,,,,,,,,,,,,,,,
016,001,004,027,Idaho,Ada County,Arizona,Yuma County,53,41,2,5,51,40,55,42,,,,,,,,,,,,,,,,,,,,,,,,
016,001,005,005,Idaho,Ada County,Arkansas,Baxter County,90,145,0,25,90,145,90,145,,,,,,,,,,,,,,,,,,,,,,,,
016,001,005,045,Idaho,Ada County,Arkansas,Faulkner County,12,19,0,28,12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
016,001,005,119,Idaho,Ada County,Arkansas,Pulaski County,8,15,0,28,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
016,001,005,141,Idaho,Ada County,Arkansas,Van Buren County,17,27,0,19,17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,001,Idaho,Ada County,California,Alameda County,142,112,66,53,76,128,208,120,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,005,Idaho,Ada County,California,Amador County,121,198,0,26,121,198,121,198,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,013,Idaho,Ada County,California,Contra Costa County,115,98,38,43,77,110,153,104,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,015,Idaho,Ada County,California,Del Norte County,34,53,0,23,34,53,34,53,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,019,Idaho,Ada County,California,Fresno County,0,27,59,92,-59,92,59,92,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,023,Idaho,Ada County,California,Humboldt County,7,14,9,17,-2,22,16,22,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,029,Idaho,Ada County,California,Kern County,45,74,0,29,45,74,45,74,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,033,Idaho,Ada County,California,Lake County,9,15,30,46,-21,49,39,48,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,037,Idaho,Ada County,California,Los Angeles County,589,235,154,120,435,290,743,235,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,041,Idaho,Ada County,California,Marin County,0,27,69,99,-69,99,69,99,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,045,Idaho,Ada County,California,Mendocino County,3,7,0,29,3,7,3,7,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,053,Idaho,Ada County,California,Monterey County,57,57,37,38,20,68,94,69,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,055,Idaho,Ada County,California,Napa County,44,49,0,29,44,49,44,49,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,059,Idaho,Ada County,California,Orange County,294,200,47,42,247,206,341,202,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,061,Idaho,Ada County,California,Placer County,139,190,94,90,45,206,233,215,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,065,Idaho,Ada County,California,Riverside County,323,215,167,112,156,240,490,244,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,067,Idaho,Ada County,California,Sacramento County,120,115,111,110,9,167,231,152,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,071,Idaho,Ada County,California,San Bernardino County,31,34,227,180,-196,184,258,183,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,073,Idaho,Ada County,California,San Diego County,397,179,363,212,34,275,760,280,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,075,Idaho,Ada County,California,San Francisco County,7,12,92,66,-85,69,99,66,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,077,Idaho,Ada County,California,San Joaquin County,71,65,199,302,-128,310,270,308,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,079,Idaho,Ada County,California,San Luis Obispo County,23,28,5,9,18,31,28,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,081,Idaho,Ada County,California,San Mateo County,9,13,32,52,-23,54,41,53,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,083,Idaho,Ada County,California,Santa Barbara County,59,78,57,82,2,95,116,129,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,085,Idaho,Ada County,California,Santa Clara County,123,103,107,80,16,138,230,122,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,087,Idaho,Ada County,California,Santa Cruz County,0,27,13,19,-13,19,13,19,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,089,Idaho,Ada County,California,Shasta County,14,24,10,18,4,31,24,30,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,093,Idaho,Ada County,California,Siskiyou County,0,27,45,70,-45,70,45,70,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,095,Idaho,Ada County,California,Solano County,0,27,70,78,-70,78,70,78,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,097,Idaho,Ada County,California,Sonoma County,51,80,44,53,7,96,95,96,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,099,Idaho,Ada County,California,Stanislaus County,89,80,0,29,89,80,89,80,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,103,Idaho,Ada County,California,Tehama County,37,57,0,29,37,57,37,57,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,107,Idaho,Ada County,California,Tulare County,33,50,4,7,29,51,37,50,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,111,Idaho,Ada County,California,Ventura County,48,77,60,63,-12,98,108,101,,,,,,,,,,,,,,,,,,,,,,,,
016,001,006,115,Idaho,Ada County,California,Yuba County,8,12,5,8,3,15,13,14,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,001,Idaho,Ada County,Colorado,Adams County,0,27,42,50,-42,50,42,50,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,005,Idaho,Ada County,Colorado,Arapahoe County,34,42,225,189,-191,198,259,188,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,013,Idaho,Ada County,Colorado,Boulder County,97,157,106,112,-9,192,203,194,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,014,Idaho,Ada County,Colorado,Broomfield County,0,27,30,45,-30,45,30,45,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,031,Idaho,Ada County,Colorado,Denver County,52,73,23,36,29,80,75,83,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,035,Idaho,Ada County,Colorado,Douglas County,5,11,0,28,5,11,5,11,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,041,Idaho,Ada County,Colorado,El Paso County,22,38,0,28,22,38,22,38,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,045,Idaho,Ada County,Colorado,Garfield County,12,18,39,59,-27,61,51,61,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,059,Idaho,Ada County,Colorado,Jefferson County,20,29,27,30,-7,43,47,40,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,067,Idaho,Ada County,Colorado,La Plata County,5,9,0,28,5,9,5,9,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,069,Idaho,Ada County,Colorado,Larimer County,194,193,31,47,163,199,225,199,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,077,Idaho,Ada County,Colorado,Mesa County,73,117,157,238,-84,266,230,265,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,083,Idaho,Ada County,Colorado,Montezuma County,27,38,10,17,17,40,37,43,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,101,Idaho,Ada County,Colorado,Pueblo County,43,68,1,5,42,68,44,69,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,117,Idaho,Ada County,Colorado,Summit County,0,27,16,25,-16,25,16,25,,,,,,,,,,,,,,,,,,,,,,,,
016,001,008,123,Idaho,Ada County,Colorado,Weld County,0,27,6,10,-6,10,6,10,,,,,,,,,,,,,,,,,,,,,,,,
016,001,009,001,Idaho,Ada County,Connecticut,Fairfield County,37,59,0,28,37,59,37,59,,,,,,,,,,,,,,,,,,,,,,,,
016,001,009,011,Idaho,Ada County,Connecticut,New London County,35,61,36,50,-1,78,71,79,,,,,,,,,,,,,,,,,,,,,,,,
016,001,010,003,Idaho,Ada County,Delaware,New Castle County,0,27,31,39,-31,39,31,39,,,,,,,,,,,,,,,,,,,,,,,,
016,001,011,001,Idaho,Ada County,District of Columbia,District of Columbia,58,64,0,29,58,64,58,64,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,001,Idaho,Ada County,Florida,Alachua County,27,44,12,21,15,46,39,51,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,007,Idaho,Ada County,Florida,Bradford County,0,27,7,13,-7,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,009,Idaho,Ada County,Florida,Brevard County,0,27,15,24,-15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,011,Idaho,Ada County,Florida,Broward County,0,27,21,34,-21,34,21,34,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,031,Idaho,Ada County,Florida,Duval County,26,35,0,32,26,35,26,35,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,033,Idaho,Ada County,Florida,Escambia County,1,3,0,32,1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,049,Idaho,Ada County,Florida,Hardee County,0,27,15,25,-15,25,15,25,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,071,Idaho,Ada County,Florida,Lee County,12,20,11,17,1,26,23,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,086,Idaho,Ada County,Florida,Miami-Dade County,100,164,34,56,66,169,134,177,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,087,Idaho,Ada County,Florida,Monroe County,31,50,0,32,31,50,31,50,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,089,Idaho,Ada County,Florida,Nassau County,0,27,13,21,-13,21,13,21,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,095,Idaho,Ada County,Florida,Orange County,0,27,22,40,-22,40,22,40,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,105,Idaho,Ada County,Florida,Polk County,0,27,7,16,-7,16,7,16,,,,,,,,,,,,,,,,,,,,,,,,
016,001,012,115,Idaho,Ada County,Florida,Sarasota County,0,27,196,218,-196,218,196,218,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,053,Idaho,Ada County,Georgia,Chattahoochee County,0,27,10,16,-10,16,10,16,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,059,Idaho,Ada County,Georgia,Clarke County,0,27,25,27,-25,27,25,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,089,Idaho,Ada County,Georgia,DeKalb County,0,27,15,23,-15,23,15,23,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,121,Idaho,Ada County,Georgia,Fulton County,0,27,14,23,-14,23,14,23,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,127,Idaho,Ada County,Georgia,Glynn County,184,194,0,31,184,194,184,194,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,151,Idaho,Ada County,Georgia,Henry County,0,27,65,88,-65,88,65,88,,,,,,,,,,,,,,,,,,,,,,,,
016,001,013,179,Idaho,Ada County,Georgia,Liberty County,0,27,65,100,-65,100,65,100,,,,,,,,,,,,,,,,,,,,,,,,
016,001,015,003,Idaho,Ada County,Hawaii,Honolulu County,112,98,130,104,-18,137,242,148,,,,,,,,,,,,,,,,,,,,,,,,
016,001,015,009,Idaho,Ada County,Hawaii,Maui County,33,50,0,27,33,50,33,50,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,003,Idaho,Ada County,Idaho,Adams County,14,23,34,31,-20,33,48,44,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,005,Idaho,Ada County,Idaho,Bannock County,561,201,739,236,-178,323,"1,300",298,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,007,Idaho,Ada County,Idaho,Bear Lake County,7,14,15,23,-8,27,22,26,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,009,Idaho,Ada County,Idaho,Benewah County,10,15,1,2,9,16,11,15,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,011,Idaho,Ada County,Idaho,Bingham County,121,92,260,220,-139,244,381,233,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,013,Idaho,Ada County,Idaho,Blaine County,159,156,113,91,46,201,272,159,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,015,Idaho,Ada County,Idaho,Boise County,256,152,361,184,-105,244,617,233,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,017,Idaho,Ada County,Idaho,Bonner County,34,37,44,56,-10,68,78,67,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,019,Idaho,Ada County,Idaho,Bonneville County,397,250,490,237,-93,353,887,336,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,021,Idaho,Ada County,Idaho,Boundary County,18,21,7,12,11,24,25,24,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,023,Idaho,Ada County,Idaho,Butte County,8,12,22,38,-14,40,30,39,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,025,Idaho,Ada County,Idaho,Camas County,7,12,0,11,7,12,7,12,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,027,Idaho,Ada County,Idaho,Canyon County,"3,547",646,"5,498","1,027","-1,951","1,080","9,045","1,333",,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,029,Idaho,Ada County,Idaho,Caribou County,55,68,18,29,37,74,73,74,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,031,Idaho,Ada County,Idaho,Cassia County,28,25,38,40,-10,46,66,49,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,033,Idaho,Ada County,Idaho,Clark County,60,74,0,11,60,74,60,74,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,035,Idaho,Ada County,Idaho,Clearwater County,84,68,230,124,-146,155,314,126,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,037,Idaho,Ada County,Idaho,Custer County,34,41,9,12,25,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,039,Idaho,Ada County,Idaho,Elmore County,442,229,328,170,114,315,770,253,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,041,Idaho,Ada County,Idaho,Franklin County,3,10,14,17,-11,20,17,18,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,043,Idaho,Ada County,Idaho,Fremont County,51,55,40,48,11,72,91,74,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,045,Idaho,Ada County,Idaho,Gem County,649,472,512,225,137,568,"1,161",472,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,047,Idaho,Ada County,Idaho,Gooding County,25,25,69,65,-44,71,94,68,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,049,Idaho,Ada County,Idaho,Idaho County,215,142,141,92,74,174,356,164,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,051,Idaho,Ada County,Idaho,Jefferson County,91,85,145,110,-54,151,236,127,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,053,Idaho,Ada County,Idaho,Jerome County,182,131,34,37,148,140,216,133,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,055,Idaho,Ada County,Idaho,Kootenai County,305,164,171,132,134,199,476,222,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,057,Idaho,Ada County,Idaho,Latah County,502,229,520,145,-18,284,"1,022",258,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,059,Idaho,Ada County,Idaho,Lemhi County,7,16,46,58,-39,60,53,60,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,061,Idaho,Ada County,Idaho,Lewis County,0,27,5,6,-5,6,5,6,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,063,Idaho,Ada County,Idaho,Lincoln County,34,27,16,18,18,32,50,33,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,065,Idaho,Ada County,Idaho,Madison County,300,160,183,116,117,212,483,183,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,067,Idaho,Ada County,Idaho,Minidoka County,102,79,40,37,62,89,142,86,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,069,Idaho,Ada County,Idaho,Nez Perce County,63,44,215,133,-152,154,278,126,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,071,Idaho,Ada County,Idaho,Oneida County,14,29,11,15,3,37,25,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,073,Idaho,Ada County,Idaho,Owyhee County,66,60,87,66,-21,101,153,74,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,075,Idaho,Ada County,Idaho,Payette County,189,113,147,79,42,136,336,140,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,077,Idaho,Ada County,Idaho,Power County,10,18,2,4,8,18,12,18,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,079,Idaho,Ada County,Idaho,Shoshone County,4,9,44,53,-40,55,48,53,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,081,Idaho,Ada County,Idaho,Teton County,130,214,0,18,130,214,130,214,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,083,Idaho,Ada County,Idaho,Twin Falls County,660,217,656,407,4,443,"1,316",479,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,085,Idaho,Ada County,Idaho,Valley County,682,347,101,92,581,364,783,354,,,,,,,,,,,,,,,,,,,,,,,,
016,001,016,087,Idaho,Ada County,Idaho,Washington County,2,4,36,37,-34,37,38,37,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,019,Idaho,Ada County,Illinois,Champaign County,21,34,0,27,21,34,21,34,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,031,Idaho,Ada County,Illinois,Cook County,11,17,46,59,-35,61,57,62,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,037,Idaho,Ada County,Illinois,DeKalb County,15,24,0,27,15,24,15,24,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,043,Idaho,Ada County,Illinois,DuPage County,42,66,15,23,27,72,57,69,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,067,Idaho,Ada County,Illinois,Hancock County,36,57,0,18,36,57,36,57,,,,,,,,,,,,,,,,,,,,,,,,
016,001,017,161,Idaho,Ada County,Illinois,Rock Island County,0,27,30,50,-30,50,30,50,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,021,Idaho,Ada County,Indiana,Clay County,0,27,19,30,-19,30,19,30,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,039,Idaho,Ada County,Indiana,Elkhart County,12,20,8,14,4,24,20,24,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,067,Idaho,Ada County,Indiana,Howard County,0,27,4,6,-4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,097,Idaho,Ada County,Indiana,Marion County,0,27,12,19,-12,19,12,19,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,113,Idaho,Ada County,Indiana,Noble County,0,27,17,27,-17,27,17,27,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,127,Idaho,Ada County,Indiana,Porter County,8,15,0,27,8,15,8,15,,,,,,,,,,,,,,,,,,,,,,,,
016,001,018,141,Idaho,Ada County,Indiana,St. Joseph County,7,13,0,27,7,13,7,13,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,051,Idaho,Ada County,Iowa,Davis County,0,27,8,14,-8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,057,Idaho,Ada County,Iowa,Des Moines County,0,27,19,29,-19,29,19,29,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,077,Idaho,Ada County,Iowa,Guthrie County,0,27,5,7,-5,7,5,7,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,139,Idaho,Ada County,Iowa,Muscatine County,0,27,29,47,-29,47,29,47,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,143,Idaho,Ada County,Iowa,Osceola County,0,27,1,3,-1,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,153,Idaho,Ada County,Iowa,Polk County,0,27,64,61,-64,61,64,61,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,169,Idaho,Ada County,Iowa,Story County,56,90,0,23,56,90,56,90,,,,,,,,,,,,,,,,,,,,,,,,
016,001,019,175,Idaho,Ada County,Iowa,Union County,81,125,0,16,81,125,81,125,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,093,Idaho,Ada County,Kansas,Kearny County,0,27,4,6,-4,6,4,6,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,097,Idaho,Ada County,Kansas,Kiowa County,20,35,0,10,20,35,20,35,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,149,Idaho,Ada County,Kansas,Pottawatomie County,0,27,4,7,-4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,159,Idaho,Ada County,Kansas,Rice County,0,27,40,64,-40,64,40,64,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,169,Idaho,Ada County,Kansas,Saline County,33,52,10,16,23,55,43,55,,,,,,,,,,,,,,,,,,,,,,,,
016,001,020,173,Idaho,Ada County,Kansas,Sedgwick County,11,20,0,24,11,20,11,20,,,,,,,,,,,,,,,,,,,,,,,,
016,001,021,093,Idaho,Ada County,Kentucky,Hardin County,0,27,9,14,-9,14,9,14,,,,,,,,,,,,,,,,,,,,,,,,
016,001,021,111,Idaho,Ada County,Kentucky,Jefferson County,19,25,0,27,19,25,19,25,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,015,Idaho,Ada County,Louisiana,Bossier Parish,8,14,0,28,8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,019,Idaho,Ada County,Louisiana,Calcasieu Parish,0,27,18,30,-18,30,18,30,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,025,Idaho,Ada County,Louisiana,Catahoula Parish,0,27,5,10,-5,10,5,10,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,033,Idaho,Ada County,Louisiana,East Baton Rouge Parish,0,27,86,83,-86,83,86,83,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,071,Idaho,Ada County,Louisiana,Orleans Parish,0,27,45,62,-45,62,45,62,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,073,Idaho,Ada County,Louisiana,Ouachita Parish,0,27,8,14,-8,14,8,14,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,103,Idaho,Ada County,Louisiana,St. Tammany Parish,0,27,18,29,-18,29,18,29,,,,,,,,,,,,,,,,,,,,,,,,
016,001,022,117,Idaho,Ada County,Louisiana,Washington Parish,0,27,16,23,-16,23,16,23,,,,,,,,,,,,,,,,,,,,,,,,
016,001,023,019,Idaho,Ada County,Maine,Penobscot County,24,39,0,23,24,39,24,39,,,,,,,,,,,,,,,,,,,,,,,,
016,001,023,023,Idaho,Ada County,Maine,Sagadahoc County,0,27,4,7,-4,7,4,7,,,,,,,,,,,,,,,,,,,,,,,,
016,001,024,003,Idaho,Ada County,Maryland,Anne Arundel County,0,27,10,21,-10,21,10,21,,,,,,,,,,,,,,,,,,,,,,,,
016,001,024,031,Idaho,Ada County,Maryland,Montgomery County,0,27,45,51,-45,51,45,51,,,,,,,,,,,,,,,,,,,,,,,,
016,001,024,033,Idaho,Ada County,Maryland,Prince George's County,0,27,14,23,-14,23,14,23,,,,,,,,,,,,,,,,,,,,,,,,
